ids	class label
603 3038 1 244 3038 9 1 2573 252 669 207 3 633 1533 4099 2 2783 39 11 45 47 22 940 6 3 23 25 175 212 20 1 100 44 2 39 27 1 2042 26 219 1 244 728 9 41 7 17 697 2 1 825 1407 552 96 140 20 1690 86 6 9 70 219 36 207 253 38 13 37 5952 0 322 10 1 8907 5825 1 185 54 13 52 11 0 9 262 1399 64 15 4 36 506 17 9 1 69 190 5 6940 13 57 6 47 147 58 54 38 13 71 22 445 1106 16 189 226 6	4
2364 1772 59 8 3684 992 2 670 8 27 2564 340 8 78 73 52 144 2316	4
3 317 1 0 33 14 250 2741 6 20 1 277 1001 12 3 317 130 6 19 27 16 6 19 24 14 798 2221 110 3 52 44 5 1229 51 15 247 3 68 115 66 34 20 14 369 83 296 19 858 6 3 75 24 1303 5 35 2131 1507 9540 260 88 759 260 260 74 14 0 1 229 9 1247 2 1943 65 756 1972 40 118 3 37 14 979 4 177 0 16 38 12 19 63 190 119 3 75 291 15 6 3 939 1 31 9 94 27 10 1536 1331 16 1177 122 1641 5 1729 54 348 53 13 105 35 1017	3
17 29 2191 169 20 14 6 19 219 538 103 118 6 19 4 320 559 80 29 473 6 19 11 4 1114 11 1 731 183 0 2 171 2532 6 9 39 131 11 283 0 6 9 0 32 11 2049 1466 30 4 250 19 283 10 775 1115 52 6092 21 587 1 7952 1381 283 4101 1092 8457 878 30 1 553 2 55 247 257 86 13 37 546 38 34 9 45 31 475 12 3 77 6 79 5 35 1 206 475 2 17 29 9 45 7 14 287 141 546 3022 7 39 54 21 527 11 1 1183 2112 4982 183 65 79 4 67 2346 912 125 20 21 103 426 15 49 149 231 2 646 0 3113 419 2112 190 65 8 36 21 25 134 4808 7 12 152 21 3014 55 2300 2 622 20 55 546 3 101 1 3058 206 15 1 509 139 2 1 461 101 1 96 1801 206 15 648 139 14 206 136 41 544 50 1 149 5188 231 5 1 1151 873 326 3 61 106 17 326 42 74 692 6 8 1162 2 280 7 270 42 37 14 3058 4497 344 152 17 206 9 4 819 3058 206 24 1043 3230 2 24 194 3130 6 9 24 5649 33 62 1418 3058 42 4 3058 399 37 40 137 17 509 139 8 58 7 1 91 3 23 172 25 2 24 42 83 6 25 448 65 9 219 16 1 411 7 6340 2083 555 466 7 334 46 0 79 66 4 0 5 40 17 9 126 3 111 125 5 1907 39 118 14 509 683 50 137 20 93 39 12 3 148 101 1 2927 595 65 37 169 309 9 131 11 283 15 381 566 6 8 528 15 4 24 1404 214 288 128 1809 1 461 95 1 4890 595 15 58 208 347 288 88 176 3 527 171 7 14 2927 595 2 312 6 3 482 3 25 4 280 4566 7 12 208 347 288 6 8 42 278 11 433 3 111 2108 199 556 41 12 123 42 10 12 347 288	5
2221 0 9 4 36 29 5 157 30 1 838 26 78 1 201 26 127 13 47 22 52 468 15 12 14 2553 2 3 23 66 125 34 10 4 133 249 137 2 21 39 77 6 492 1007 348 44 38 13 26 11 1 6143 388 2 138 58 27 269 31	5
3 8 1341 641 53 3 462 11 2 491 12 1225 675 25 4 1561 44 3 950 51 4 1867 295 206 2 58 509 139 53 3 8 348 6 14 250 182 6 2104 37 3 8 315 4 743 0 83 3 0 93 173 601 38 13 363 11 1 183 2 562 22 66 44 405 99 1 546 18 124 36	4
36 11 189 154 137 1637 4 187 5 35 2362 3188 1367 33 4 191 6223 554 98 17 98 79 66 44 10 8462 249 3 68 66 125 44 118 2 20 10 2123 249 3 52 44 67 10 0 2012 2 24 28 97 10 1 31 1 1184 148 0 58 7 1 1094 5297 399 50 1 1094 98 7185 987 1008 249 505 1 720 7 1 2993 23 66 4390 41 3 607 1 441 9 9795 93 1 4857 4206 11 9392 155 1 9918 7 1 0 399 0 11 1 2555 3 23 17 98 11 189 2180 1277 5 714 10 17 64 11 189 154 17 98 8 56 36 2 1 682 229 0 5 62 670 12 251 2748 40 5 3135 554 2 119 526 52 363 107 34 10 58 249 1705 1 31 44 9 24 39 12 27 1 5367 808 18 411 44 9 94 237 1 299 279 3607 224 354 701 50 1 5367 808 76 97 1530 143 466 7 4 1029 1680 1030 2 747 1583 1774 1 4930 26 42 245 161 24 149 4 187 7 1 100 301 50 1 1094 838 26 72 791 20 1 100 10 1759 1 264 554 1614 319 20 4 341 1099 15 4 132 1244 37 1030 143 2 0 268 58 2233 7 8278 31 39 7 17 9 700 2 2365 74 43 1164 1331 2 24 43 27 30 12 38 13 37 941 817 1164 805 405 1774 2499 554 31 24 305 50 1 216 1087 2238 573 119 52 44 1680 191 19 0 33 4 36 98 9 222 700 296 90 6852 55 2811 11 0 5 4 29 12 258 8 43 27 137 1521 20	1
431 13 73 77 17 29 3 77 5 410 20 1 328 20 4 78 154 2 317 1 1736 9 170 2 760 2158 1855 36 180 6 4 99	5
17 29 535 4865 50 1 0 16 1 31 9 6322 21 25 1 825 666 341 2 1 825 545 195 2577 270 88 1 327 419 8 750 266 8 250 2 563 12 9 1 69 494 3 111 815 6 134 211 3 61 42 52 44 10 4 207 185 54 2 1679 1 31 3972	2
3 8 11 17 183 2 112 44 10 142 442 792 20 1 453 379 3 25 4 0 2 0 383 2 3562 382 3289 6 39 159 15 4 358 1601 131 62 219 142 169 8 28 27 3 101 4 395 545 5 52 2 831 6 15 4 250 93 3 313 3 151 35 64 5 99 67 212 185 54 3 75 11 1 183	5
764 1519 5524 147 1 2375 2 35 1 4201 6830 7 1 1408 20 1195 1009 285 34 9 4 1408 12 0 287 1008 16 20 1195 1009 565 47 52 51 34 2 3423 14 250 1168 2500 2 8 3290 5 48 51 20 2375 2 23 166 1272 28 3 112 10 0 1284 2486 92 4078 171 979 26 1507 20 4 1195 28 3 8 641 12 34 8 4 332 649 44 72 7154 11 3411 1 353 121 1 213 681 729 22 12 36 16 13 47 48 488 1516 1519 19 46 38 13 52 15 4 475 7 102 13 47 913 4 752 7 1691 10 871	4
318 5 525 1 5745 20 4 511 121 2 99 17 29 316 19 66 4560 57 1209 2170 51 30 1750 54 5 4 576 283 21 95 4 181 2548 568 1 31 8 132 2 136 41 2045 3 116 22 145 1883 15 1 162 114 37 637 23 8171 1 1350 8 4 80 67 87 699 302 696 1911 46 37 3 25 5 440 14 5735 118 1 181 24 12 3 75 4 0 116 22 48 4 797 5 113 6 2429 16 1 639 372 2 110 1405 32 81 1841 16 148 1247 2 25 4 667 1065 220 27 29 10 4 592 46 5613 64 4 133 574 664 15 63 2162 1437 3558 9 161 20 14 538 137	4
60 5 569 60 5 569 359 1064 5363 582 17 1044 370 22 4 590 0 1 433 12 3 75 4 0 3 75 43 0 247 285 282 5 40 5 113 39 2579 7 5363 0 2888 148 17 29 1231 0 40 9 6 1373 38 361 119 3 75 2672 321 1 326 1836 382 1107 3 151 496 15 62 106 7 2289 2 0 139 5 207 3 151 23 7857 5746 1267 0 361 3 75 125 5 23 62 0 76 3 633 3 68 652 2154 14 1847 415 33 81 4130 151 23 1 4188 5069 46 150 1005 1135 382 46 1 0 1267 0 46 1 5181 0 46 1 1005 1135 2575 1432 28 175 36 486 582 17 1044 370 22 4 590 303 81 3 477 3 151 42 23 5 99 169 185 51 4 0 31 4677 656 9 27	5
17 29 9 36 1 964 26 824 889 46 1608 139 2 58 7 1 91 130 2921 172 25 683 26 27 2 2 59 9 240 440 6 667 0	4
3163 1 69 494 17 29 522 129 211 466 7 216 9 83 3 108 49 3779 96 545 9 262 210 49 1527 419 3023 1 29 9 848 1123 147 14 929 686 1 82 379 1 634 26 85 0 446 18 5255 322 13 60 13 138 5 106 1 634 115 480 1913 65 330 35 62 1536 5420 9272 1 435 404 2058 8 2154 14 198 54 3 112 11 44 4900 1 1465 26 0 5 5044 2 48 578 2181 20 1 198 133 1757 1374 1123 157 11 1 537 777 13 23 4 4938 11 63 4796 1251 38 1888 837 4 545 3 73 1303 42 52 5 1 1200 602 1 432 2 162 11 424 10 510 2106 2187 17 29 3 108 1 69 123 3252 140 64 5 17 186 9 0 51 3250 49 419 2 5833 50 49 419 110 17 29 61 35 120 38 18 95 5167 3955 618 634 12 251 2494 1 29 51 4 177	2
3 795 5 167 41 12 34 8 199 186 1263 5 192 3 8 6 396 22 967 83 6 8 226 1 556 3 101 531 51 83 3 8 74 421 2 276 5 4 177 7 6051 1 29 79 4 78 822 670 18 70 23 62 780 520 183 3 101 1 1390 428 12 444 15 96 2 395 33 4 1057 160 6 8 142 54 6 8 362 7 1 142 100 12 136 15 4 518 7 331 46 139 3 1120 1 331 16 8 76 875 5 23 6 83 3 7566 127 188 1 1390 428 3 101 6 956 327 2 6 8 94 327 3 47 22 1324 60 204 61 23 385 37 251 3 75 67 3665 7 60 6 61 23 385 37 11 4 1846 270 1 783 32 861 1583 16 148 694 3 70 25 1 428 985 452 44 2 6 8 278 10 1 1238 2 4 36 1058 15 1 3065 1390 428 270 1 201 26 668 1340 5 1185 16 3 939 6 19 738 10 191 260 183 14 142 0 2 207 0 40 4 80 107 510 3 477 38 13 26 837 6 12 178 37 3 8 13 151 451 1 236	4
1 424 8 1470 1 236 9 272 7 3149 10 60 6 9 1 493 9 272 7 2181 83 7 1 123 6 19 131 16 13 104 60 3 336 6 11 4 123 3 562 22 336 4 204 493 11 249 650 12 1603 272 7 848 17 56 9 4 619 147 20 45 7 1 171 2040 991 770 3 1521 333 1 1944 7 3903 2 102 12 9 31 1967 2558 20 4 2568 5 407 99 1 97 4576 57 604 4521 878 3 47 22 135 97 76 97 12 2482 22 652 66 182 152 1 406 963 162 215 22 76 0 6 39 959 118 11 1 413 3 42 112 15 4 946 0 15 897 654 3758 2 327 1662 152 3 8 4866 5 99 58 7 604 4521 493 19 5079 171 7 1 878 20 442 19 100 4363 62 922 46 134 12 3 71 22 56 37 2 3 276 5 1657 604 4521 878 5 60 3 111 5155 5 1 103 54 168 27 687 27 715 2 1 1089 231 9 351 3 61 2667 3095 5416 1708 74 0 14 4521 5 1 2480 2 1870 84 168 292 2 3 116 22 88 104 12 3 148 336 204 878 12 97 302 4 208 2 4 553	5
4 78 29 5 614 4 553 78 12 6 9 314 228 12 13 47 440 62 1031 20 1 553 152 13 9284 63 175 372 5013 3 70 18 296 58 1843 0 2 440 1 29 291 30 1 277 54 638 3 71 22 23 4 27 494 5 180 17 29 45 356 46 612 211 2596 325 211	3
3 52 44 437 17 9 14 272 7 29 10 4 5595 248 2 525 205 314 3416 528 229 69 2308 9 6 522 76 771 28 167 63 369 29 10 248 17 9 870	4
3 75 4 484 30 2786 562 22 2645 6 41 7 4987 0 2 6 19 285 0 12 2556 40 44 53 3 23 4 1699 0 5 48 400 74 154 958 16 3 893 39 7 154 4 30 1 765 8782 1 2019 466 7 618 20 6 3 451 1 236 15 62 39 0 65 3 37 5 496 30 2786 969 84 10 24 194 314 564 246 17 9 285 1 1695 53 565 1512 40 44 3 151 748 4 197 181 10 421 6050 11 14 5025 254 1934 2334 41 14 5464 1554 119 52 51 5 1 581 10 4 289 2 578 132 1552 1848 53 6 19 400 127 34 19 4 278 4485 7 456 288 12 8861 1 1764 7 4 3150 20 1 6194 7 1 1624 2781 248 3514 160 3 111 552 3 147 1275 4621 7 349 37 173 150 221 1480 3 939 4 1100 842 7 340 3 56 37 12 3 68 115 620 153 17 1970 437 3 9340 5 1622 362 7 1 0 1054 6 188 5882 167 1 420 7 1 1408 1054 6 188 0 2 7928 6 3 75 24 540 12 51 37 311 14 340 2878 8 2452 333 17 6379 1 198 133 2243 3 9487 6498 50 26 296 40 314 51 14 0 0 0 2 1 8772 0 3 75 24 88 5986 1274 228 5 23 620 7 256 153 20 14 369	5
60 426 33 4 31 1967 64 11 1 4962 79 137 0 5 134 3859 357 11 1 388 1043 946 5180 1521 159 333 9496 11 1969 0 3782 1 513 12 0 7 432 382 11 1969 1043 566 131 50 2723 1 0 304 10 1 1315 1119 26 1151 194 103 7734 34 1 59 114 8 43 109 2 1581 60 100 301 21 227 99 5 156 1 91 18 25 5 480 55 828 45 290 8 1 216 57 394 46 488 62 2414 7 325 432 382 15 96 326 2 295 39 7 84 25 619 2 3826 513 13 105 238 12 1 5375 25 56 0 188 1 1119 18 32 319 15 0 2652 2 1910 1902 12 779 678 270 5 1 382 21 70 2470 1 383 382 2 1465 281 17 355 80 29 367 24 2026 515 211 46 67 1209 60 377 0 182 1209 1 355 270 7 255 382 169 21 527 8 4853 46 392 50 1 3602 489 5 1 279 5 1 666 252 2 545 6 443 90 1 1192 12 1209 194 131 50 2723 255 355 566 25 66 589 34 10 4 152 2648 1 270 2 1433 7 1 1119 8 1915 6 117 24 238 149	3
650 1 0 746 96 8 487 1294 1 690 8 242 25 228 313 107 10 199 184 2 385 42 33 27 1 2288 154 3 73 161 35 64 1 428 452 8 43 27 70 3 42 482 6 8 1263 5 2049	5
24 4 178 29 130 8 27 16 506 297 50 1 2158 33 1 2703 215 22 2418 10 12	3
14 8662 934 14 198 184 20 2559 96 2 0 1755 19 9 1 494 281 2567 3 259 507 3 113 158 3 587 17 307 51 3 285 106 1 1755 1755 19 184 65 444 15 150 749 7 299 96 15 150 1204 2 4 2238 7 599 15 1886 718 17 184 61 24 35 1187 302 698 49 262 132 214 452 65 9 319 11 4 465 2990 34 26 134 1063 45 11 1961 191 2 1 82 11 260 1 45 11 1961 191 9 1 1094 186 293 6 19 97 1222 28 162 174 105 4217 1 260 186 9 97 1395 28 3996 15 222 162 174 227 24 35 33 205 7 4 590 2307 2307 96 179 142 2 244 658	5
3 25 43 323 1397 10 1 244 0 83 28 175 443 6 141 211 65 960 33 27 33 6 522 3993 3489 5 453 14 156 116 22 363 51 5 12 16 3 75 1469 5 180 84 199 99 17 186 8 5928 4 110 12 8 9150 188 4 244 98 1 1418 110 9 148 34 15 4 1089 6419 818 11 1 900 16 1478 1 2911 26 148 761 39 1 123 51 5 1 2555 18 68 69 66 34 168 394 725 28 284 17 73 723 33 18 3294 188 1 186 6 79 4 43 243 1514 220 5 6 164 24 41 7 29 11 977 260 6 19 70 534 5 167 258 13 124 118 1 3233 1591 9902 2 119 977 20 0 6 19 20 1 127 2 6671 308 15 2083 19 1096 12 9 906 508 50 1 1230 3 263 1 643 5 35 27 2 241 0 2174 1 1722 717 194 50 1 1227 6 215 22 0 12 1 2090 32 1188 197 2 2119 3538 354 37 4 80 179 525 18 23 49 369 399 2 18 68 2017 40 12 18 26 821 16 3 8 224 10 164 67 5109 5 35 3045 11 687 1244 1 1112 32 24 319 204 15 1 82 31 301 2 18 449 5 23 3254 2 32 1188 1845 2 0 100 8 628 6919 2 1301 15 8434 2325 15 4 78 2688 7 49 3099 875 1280 3440 3 275 1 3173 7 1486 12 2938 118 1 2337 8 6400 305 76 175 174 201 32 43 586 10 260 1 149 3516 937 1468 8 240 838 26 43 2244 57 594 15 392 87 4 2603 372 156 28 3 151 35 158 5 180 1 244 0 199 99 15 247 2 320	3
24 4 801 5 86 402 15 50 14 156	1
453 79 3049 40 3 112 44 792 20 1 379 3 263 20 44 69 5 167 4 98 12 79 4737 118 50 60 6 304 5 35 3 477 17 411 5 35 4 610 3351 98 89 2452 4 420 10 1 29 16 841 6 9 137 6 79 161 4737 118 2 161 24 27 1 676 9 78 228 3 56 117 24 317 589 30 1 110 2 23 5 282 30 34 848 460 1 353 54 16 1 29 367 480 4 812 228 229 1 31 20 1 82 647 8 178 3 25 1 805 7 1 702 11 65 169 8 1583 3299 1747 46 1583 2 1740 273 12 25 231 37 1997 3 756 7 276 5 575 93 17 16 3 25 101 14 788 827 50 1 496 2 137 20 5 1 827 65 3262 7 1583 788 1740 1652 20 1 287 2 1538 1891 5020 117 24 113 145 160 5 40 6 136 15 4 2536 7 4431 2499 69 74 1 532 7 143 20 1 341 1 100 2 734 7 17 98 9 36 4724 0 2 3826 270 16 1 5012 2 376 9 161 999 44 46 284 18 42 25 4 5118 989 12 154 3 71 22 104 3 42 104 12 3 73 115 113 14 123 64 34	2
17 29 2202 22 88 35 2645 83 6 9 1 272 7 29 3 138 5 440 10 421	5
278 328 10 4 511 17 29 3550 4 485 424 548 194 76 5076 2 194 42 1164 219 3 68 25 4 342 7 1617 44 2 339 1 31 9 56 210 3 75 4 364 7 1 3338 88 176 6 19 4 80 233 87 946 3338 1 186 9 36 33 222 33 34 370 22 4 4269 874 3856 125 20 2 33 222 33 1 1249 2 688 440 49 1329 5943 3 108 17 29 73 35 168 10 4 152 689	4
667 16 56 36 2283 31 843 11 8851 127 11 435 7 13 1357 1612 4297 2317 0 4 646 792 1440 15 2164 7 975 46 975 7669 39 15 63 518 7 395 796 96 8317 2530 46 39 612 15 279 18 70 23 149 2530 4752 395 1362 683 2 210 975 5663 33 81 33 1 2948 1145 264 3 68 66 268 406 174 2 148 115 25 4 178 290 1 114 9 109 2 458 2 73 8188 1 4027 7 1 335 5 63 238 74 305 1 91 994 30 1 877 1054 1148 33 199 3312 3202 17 98 9 56 42 4 110 15 4 342 7 375 1642 127 118 1 3915 883 17 9 161 24 4 485 372 307 15 1 0 7 7027 2034 2 1507 5295 0 0 168 4833 1677 297 148 6 19 161 226 4 259 5 877 1054 30 246 653 10 142 550 2 2456 3509 10 242 179 3307 2 907 10 4 2736 1636 7 2530 395 796 2563 2 3603 6 19 4 351 852 10 1 269 2 6790 7 1 31 27 1014 543 975 47 35 329 5 140 74 11 1 388 16 17 307 9 4 1265	5
14 2169 2 3 239 1 29 83 7 4 1250 21 363 11 1 277 631 2 155 1 29 39 1 54 16 1 282 7 1 29 8 115 228 5 3051 90 11 34 9 265 1031 5174 57 1 402 435 30 39 6 19 11 4 802 539 2 535 237 30 121 18 1147 20 0 7 3901 2005 1460 12 69 5034 942 5 1 433 12 1 1460 26 28 3442 3332 53 21 530 10 179 21 32 993 74 62 761 5366 72 1734 1371 2 72 1734 21 105 155 60 397 5 35 4 110 16 6 215 22 4 110 12 3 165 138 5 157 207 2 7021 30 5 1055 1 54 446 21 32 407 993 21 8044 1 175 7683 0 0 126 1294 1 29 8 3 75 652 44 3 71 22 234 145 67 0 6 19 54 10 1 610 479 5 147 159 1 282 126 27 3 8 6172 731 2 52 15 4 67 1943 1065 282 21 32 993 74 109 4082 122 588 90 20 1 639 1961 883 89 2149 90 55 1401 2 257 38 89 105 48 90 164 5 207 34 9 72 207 100 20 1 100 72 208 538 72 961 538 72 3817 2404 21 257 5 155 1 223 538 65 25 69 752 201 2 396 22 88 1859 12 18 1165 223 74 1 465 258 3 257 38 18 25 208 2 1609 223 74 1 465 6 8 37 21 131 4 0 1 100 439 4 177 3223 28 3 112 15 1 3087 1 4838 152 21 474 436 10 55 184 1 683 136 920 1 100 116 22 978 273 57 4 139 1942 117 1 464 67 999 7 1835 50 1 100 137 20 5 1 441 6 9 3064 3223 3901 750 4167 3192 6834 0 8914 4403 2 8761 223 1428 34 32 542 149 2651 1403 65 21 56 336 3 8 716 588 2493 11 435 7 134 4300 195 15 4 1285 2 4 80 645 1017 60 2259 5 35 223 3 75 3055 18 26 968 320 4300 16 18 26 4109 41 7 29 2 8094 20 3608 3 470 22 147 14 1347 118 7 84 2 12 5752 40 1403 1 121 17 29 751 4 7069 146 1065 3192 6834 2 58 4807 20 1 3696 1 3087 136 6 8 245 30 91 3 239 14 2169 19 96 0 30 6 8 869 1 96 385 37 6 8 3056 65 9 62 4823 290 2206 10 40 21 117 24 147 55 1537 21 257 10 1 267 2 6 136 15 4 93 179 6782 65 8 4 78 1067 2 385 132 21 345 22 35 64 5 35 1344 2917 19 3087 9 120 74 305	1
78 680 616 136 44 1 82 121 2 101 4 785 30 1 110 15 4 342 7 644 161 62 237 292 260 6506 49 2894 397 94 27 2 228 10 134 102 777 13 32 1 0 3510 377 589 185 5 40 12 8808 159 1 353 190 2060 3 633 38 89 527 6 39 6 25 5 35 27 18 70 23 58 94 27 381 644 20 1194 2 74 1 752 3 151 161 552 17 14 0 7 615 130 5962	4
1024 225 26 27 16 12 19 268 6 3 25 4 948 218 12 116 22 238 97 120 87 164 3 105 113 11 14 2540 3 25 169 16 148 105 1212 238 273 150 211 9 83 14 2255 25 62 1645 2 6 8 56 1645 217 70 397 97 120 87 870 117 39 11 39 6 9 120 87 171 360 31 16 56 370 22 226 6 10 1 236 13 451 63 2793 61 714 13 10 4093 602 1 432 5 11 830 41 2 63 5068 61 714 13 10 1181 380 1375 974 5 141 580	3
3 487 77 17 80 307 6 19 4 36 80 1221 4468 15 1286 619 1411 301 12 3 71 22 23 5 412 1301 41 5 260 5 167 3 68 66 611 30 0 10 57 519 249 1480 3 111 11 4 0 57 60 5 48 384 17 9 1 103 29 12 3 669 5 957 6 9 83 7 1 1291 1321 7 1516 301 12 18 23 20 647 1335 6 19 164 10 1 1483 4 1411 10 1 146 5102 46 983 4 619 842 7 944 46 2586 0 4892 13 73 24 35 422 1 838 114 26 262 109 2 23 85 66 67 87 1469 5 503 167 164 840 4 236 1321 46 792 20 1392 234 2 18 86 1 171 170 1407 3357 540 1411 815 88 2072 1 2064 1313 9 49 4164 4316 1127 10 325 567 274 417 18 1002 2189 41 49 1940 5 113 123 10 146 3581 322 5 35 338 20 49 6461 538 5 3246 63 23 4 2811 51 2 48 34 561 83 222 54 594 37 421 115 726 6	5
6 19 3779 149 60 47 3 135 6 19 243 18 124 360 2 6 19 4 1082 7 4 187 120 87 4100 19 3 285 445 11 14 142 106 50 230 2 6 19 354 85 655 2 436 53 3 48 34 5 531 6 51 3 86 23 5 135 12 49 2652 1267 2360 9 36 2 3 105 268 363 20 42 12 10 1 720 7 14 656 3 48 459 1724 7 6 2 157 6 39 74 692	3
3 77 1 670 30 1011 19 1767 744 6 19 36 5 748 63 31 2 410 298 30 45 7 1 175 2639 375 2619 34 15 1 878 93 62 787 30 7029 493 591 9 4 401 34 9 164 10 316 20 1 100 50 1619 577 39 3 23 5 135 9 3999 718 5 130 5 844 6 19 70 4 36 29 5 147 41 7 1557 1253 122 42 3319 188 292 50 45 7 256 574 0 18 26 285 8830 5 35 589 298 1693 4 184 371 1 2004 302 315 4 0 7895 3618 113 158 13 52 10 4 447 20 1 2617 76 6 19 43 1383 2 4 36 123 5 230 118 4 133 1930	4
3 56 37 17 5560 376 71 22 296 49 0 535 4168 13 1904 0 8512 1105 2 879 0 0 26 355 2 43 2724 11 1068 5 315 5560 376 18 26 137 1070 4 1546 320 2260 3 47 22 162 10 84 5 35 14 4927 376 6521 33 81 36 512 4730 2 114	5
3 75 115 611 44 3 71 22 3027 373 914 192 5526 108 38 1984 47 2421 6 11 42 0 1259 1 874 1317 119 397 30 38 3 105 2421 6	1
42 71 22	1
5717 9 43 352 5 14 283 28 3 111 44 20 4 484 1760 3 0 263 41 876 223 9 1070 2 137 5717 73 236 2357 49 201 69 14 905 79 257 10 84 5 338 1 0 3461 3837 11 1 3235 2 18 182 6 8 4 2011 1676 18 148 562 22 338 84 11 1 3235 1 209 9 243 2 1 634 26 458 2 109	4
3 75 28 665 17 890 79 66 0 144 176 3 115 95 5 99 0 283 1 1479 478 10 40 9 12 17 29 9 69 37 4 488 963 447 50 14 230 3 1142 4 250 44 10 142 4 342 867 64 3 25 49 2800 96 139 1 690 8 94 27 10 1 519 16 1 96 25 4 881 1433 3 215 22 1176 16 1 1364 385 149 2 34 8 42 228 804 10 14 3387 3 562 22 239 273 309 1484 4 2178 1848 65 8 94 1057 58 7 49 2848 282 27 16 3 1485 38 1 3108 26 50 2271 3 180 17 29 45 356 10 229 274 520 183 9 2093 4 80 5689 77 1 8885 465 2 1 2107 51 1834 7 1512 168 191 33 181 2993 17 29 56 367 220 381 2 45 7 4 272	3
2360 3674 79 1 171 132 2289 3 68 172 385 11 615 690 514 9 2922 2 1 350 26 269 3 77 1 5083 340 253 6 56 3067 5 1 912 7 2360 3674 38 3 75 11 1 183 3 113 6 4 502 5 259	5
14 461 2 3 32 629 15 58 247 2 318 5 267 17 29 41 3 101 4 648 142 2 1120 4366 0 0 2 199 4366 15 897 2 1264 1545 6 8 42 472 1 31 8 42 472 272 7 750 2 4 177 1051 3 117 6101 4 197 965 7 1960 130 50 45 7 1 366 30 55 181 12 8 251 1 91 362 7 14 184 61 3 52 64 2358 72 5134	2
36 98 3 25 1 1436 206 2 312 6 18 423 41 149 2208 153 1 184 65 9 4 1313 2 197 80 1092 10 93 1 184 1 98 79 4 36 441 2 9 4 43 812 229 38 13 138 58 27 3004 1573 2913 99 17 29 41 13 345 22 35 296 159	5
205 364 7 17 209 1 479 3001 43 329 5 1860 62 1943 229 10 39 3268 7 0 1956 1 209 2761 10 4 1734 7 0 742 6655 936 0 0 853 2 6599 0 27 596 7 2979 195 0 2 0 1871 637 467 7 375 10 6599 0 1838 936 0 2 4010 11 1 64 2 4 3235 15 961 18 68 426 4004 0 107 1 198 133 725 2 12 2878 79 2183 85 164 125 20 44 16 265 4114 1 479 9 43 43 458 1469 5 1621 1207 57 4010 936 2 5 113 264 863 88 2186 107 5 2049 30 0 53 3457 3388 205 364	5
60 1061 5 17 29 1 103 54 3 112 57 4 417 505 195 1 31 2 59 32 36 473 54 198 330 3 101 1 277 290 2 6 8 869 6351 11 143 16 30 324 1 59 8 332 42 112 4 1639 54 2 6 73 35 14 198 195 1 31 2 59 32 869 112 10 142 474 310 2 6 215 22 43 337 55 464 8 673 41 7 6 2 69 25 200 375 2 1927 959 145 942 5 90 2 712 7527 212 37 679 55 106 5 496 119 88 1 31 6176 1161 5 423 40 311 14 184 93 3 257 166 10 6 11 1 5038 3 6187 30 324 2456 114 2089 1524 41 11 1 460 183 65 9 314 28 13 47 155 84 2 311 7 84 32 6736 2322 14 31 8 24 43 27 2 251 131 40 4 80 1374 17 9 4 2024 390 83 34 729 22 175 261 11 1748 12 23 982 717 16 10 1 236 13 451 3 61 500 4 187 67	1
3 111 4 242 364 7 9321 0 4 250 2 3 2583 157 44 258 2079 2 21 23 115 25 4 178 156 1 398 710 9 170 1419 53 3 23 710 3 2684 6 51 15 204 931 803 808 483 24 30 9321 49 710 9 655 5 1022 2 525 1 473 6 1637 1 460 134 2293 123 51	5
17 130 85 385 36 16 3092 3 220 37 18 23 0 49 566 3 1316 189 141 130 16 6 42 747 233 5 40 137 38 6 763 22 10 1 1694 616 3 61 24 140 64 16 1 639 494 3 23 24 1298 5 762 0 19 9 83 1 198 54 3 276 5 29 4 531 51 106 3 8 1033 159 3 257 10 4 494 2 8 306 12 18 919 4 43 289 801 106 2 18 32 24 679 484 863 30 12 1272 13 165 108 18 61 35 469 5 2944 316 88 38 4 289 106 8 1559	2
407 4 1890 523 29 12 367 6 127 265 1790 0 3710 19 16 6867 9 4 177 120 11 14 995 6867 100 9 0 832 2 1332 6744 1 486 684 1 29 9 243 2 1 114 9 360 2 109 1 31 9 70 43 1014 543 3 8 43 521 15 49 233 523 341 139 486 13 26 469 5 106 58 1890 794 96 2 46 295 94 97 293 13 138 6 459 252 107 760 107 794 1030 279 456 279 483 638 53 3 259 4 29 37 17 14 0 26 667 3 138 4 332 690 7 24 1404 4850 456 252 96 107 4 1042 7 794 12 19 6 6867 3782 17 2 119 58	5
18 135 189 110 31 400 127 3 165 23 5 135 3 1248 95 1 218 2 558 195 43 1015 77 1 208 717 1 201 26 43 586 10 1516 208 2 27 110 31 39 11 39 3 111 161 125 64 2583	4
4253 29 178 2252 31 1021 393 2430	1
24 521 660 229 750 1051 546 246 634 663 1 581 2 72 243 375 126 175 102 367 6 147 5 113 4 206 67 37 1 634 26 42 44 5 886 41 15 274 82 87 230	2
3 1246 421 5115 228 5 23 25 4 402 142 44 4 133 867 64 1 31 8 240 398 2 555 42 60 4 603 1641 6 8 43 81 400 2 932 15 4 150 3209 1692 226 1 0	4
